Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
3.521553282,0.0565633947400124,0.032323119311527426,-1.914931468457695,
3.524021823,0.02802238661033879,0.014372966503299112,-2.1332620082622498,
3.526489688,-0.002467441177503499,-0.005729944058102898,-2.3060114620785512,
3.528957084,-0.05748744069825509,0.0030730481562276646,-2.450193233383544,
3.531425469,-0.09767492073210796,-0.009027090420940631,-2.574870925818164,
3.533893698,-0.08579696979071871,-0.009135935108358861,-2.6880125853810934,
3.536361511,-0.020781122771471157,-0.03219411643385506,-2.774936282904484,
3.538829532,0.035060071446443075,-0.035326559321400386,-2.809779806352884,
3.541297292,0.058676184016819385,-0.053146615804288366,-2.8510548936662907,
3.543765677,0.07182630363969453,-0.05591708436095999,-2.8536855592201427,
3.546233646,0.063203819305646,-0.035162401314451586,-2.8593797217901766,
3.54870099,0.03907750265673604,-0.04918676385551635,-2.823735009121595,
3.551169063,0.008290908470756267,-0.05083494003033584,-2.800962647189854,
3.553636407,0.012375503170495392,-0.029182423078345843,-2.7427838964384055,
3.556103282,0.011814659347538281,-0.021431675691070184,-2.684516423791351,
3.558570677,0.04007985433769555,-0.02288812886767544,-2.5938747357127685,
3.561038334,0.020578342603304628,-0.030035308926049553,-2.5347608908651367,
3.563506042,0.008805634917146865,-0.02785677268405251,-2.437699459762422,
3.565973646,0.02235857434378219,-0.035685209864771306,-2.3578965368040787,
3.568441302,0.03128666311348402,-0.032376693435030024,-2.238779997997951,
3.570909532,0.046086173294742294,-0.018244303661598238,-2.1243440438695522,
3.573377396,0.06366854591271034,-0.014595442929278613,-2.044280952563903,
3.575844792,0.05859187589566511,-0.019333405429848738,-1.9378776123929198,
3.578312813,0.03347369707807385,-0.017380987115485524,-1.8127946512546673,
3.58078099,0.030607471284743004,-0.011990526920782063,-1.7127284730789292,
3.583249532,0.030228753421684795,-0.0019353704501998692,-1.57883680067994,
3.5857175,0.016525963571850988,-0.001548296360159962,-1.485362722099128,
3.588185209,0.049591680071500555,0.006418366314582036,-1.3663161862852595,
3.590653802,0.04350186960041333,0.0070489558232721405,-1.2538506403734226,
3.593121667,0.023315930971620963,0.00946769020183058,-1.1698602211610427,
3.595589063,-0.021546666138077986,0.01738469522176722,-1.0507437524903578,
3.598056875,-0.02872288569824316,-0.0054741007409211395,-0.9305651138392099,
3.600524896,-0.015321281314026658,-0.02543612339669199,-0.798051305625201,
3.602993229,0.0164568449973016,-0.01652037317414079,-0.7054400507715233,
3.605461042,0.026565291557228476,1.8354086193239638E-4,-0.5566950372145087,
3.607928125,-0.003633123180456249,-0.00368169285366704,-0.4204706614244389,
3.61039625,-0.03353463136449439,-0.010602405369359413,-0.30766263524917026,
3.612864219,-0.03448473233616339,0.0010893895625446737,-0.1733883612968703,
3.615331667,-0.044816115050601846,0.014271303367565102,-0.0238551134759728,
3.617799688,-0.05308121526168816,-0.005811274566690172,0.12065666239305006,
3.620267396,-0.04629348583163445,-0.0180488590545973,0.2422482913402213,
3.622735521,-0.03320627504302365,-0.010610561700465038,0.3794816927645599,
3.625203386,-0.0055081831909283285,-0.014231189991475546,0.5105645335939721,
3.627670729,-0.0063207974034201475,-0.043927371426774275,0.6324197512648262,
3.630139115,-0.02228496710440725,-0.040884637772522936,0.7703427681749468,
3.632607188,-0.04079906733815836,-0.03270771021801833,0.8804418094496258,
3.635074532,-0.01923945023206844,-0.04913727374997612,1.0032170492442711,
3.637542396,-0.034534140218003384,-0.031652815597270956,1.1071798863436593,
3.640010261,-0.03528434537943506,-0.05786462422769478,1.232224660112525,
3.642478907,-0.045455796544522475,-0.061605753871291524,1.3726991311661925,
3.644947292,-0.061249993661857,-0.05311312864024609,1.4850787080091257,
3.64741474,-0.0394287049133113,-0.06737587125936484,1.6151816492686288,
3.649882813,-0.01814315731195855,-0.10367138601811199,1.767120905352403,
3.652350417,-0.004943235833392526,-0.09633694821573469,1.8925003589254779,
3.654817865,0.0037024445383183335,-0.10004061646443352,2.03108936795093,
3.657285729,-0.00469507757437769,-0.0838610187147597,2.149856617041408,
3.659753854,-0.00567031887064412,-0.11877379059589221,2.2905739227835165,
3.662222657,0.003120778108517047,-0.13330419254141102,2.4203757031682196,
3.664690729,0.025467722101910686,-0.1277001968370839,2.5395308481791066,
3.667158177,0.02228843449267051,-0.1327882902897965,2.654237440994457,
3.669626511,0.006345200766820117,-0.14068726675332155,2.7591626578736914,
3.672094427,-0.0044951353631827035,-0.13767445863581157,2.862484545244266,
3.674561979,-0.01891017172037862,-0.15416750336723695,2.9276753193008815,
3.677030313,-0.0017283307576124035,-0.15013362189163504,2.9877235989465643,
3.67949875,0.025416948631291056,-0.148820767561831,3.0297807773506094,
3.681967552,0.06053297578087208,-0.1496847409091297,3.090465094292597,
3.684435625,0.09054006623260782,-0.14654740596468474,3.115801640863765,
3.68690349,0.10114591111368026,-0.14020902438684485,3.103528458687107,
3.689372292,0.10388783446650574,-0.15045238087802476,3.078635755230936,
3.691840261,0.1120634145077139,-0.14333300152354914,3.0469967389503765,
3.694307761,0.10879331163851974,-0.14912304915136876,2.9872296543438956,
3.696775573,0.09086317485402867,-0.121212696132237,2.874329621912615,
3.699243177,0.05546222262248074,-0.12951254653706096,2.759125562764467,
3.701711094,-0.0037259488688732856,-0.10169577445804233,2.5923056381998535,
3.704178594,-0.06423702473535742,-0.0794423627552919,2.395678311829414,
3.706645834,-0.07627497621452495,-0.06738240978698193,2.1634817363775944,
3.709113959,-0.07824831015329112,-0.02710631459220457,1.8899086190825471,
3.711581615,-0.060684385351026465,-0.014028018468731307,1.6076391755394752,
3.714048907,-0.06960435108477628,0.007920168237595823,1.2937682007831413,
3.716516511,-0.048026447662788685,0.03505000612871573,0.9335588721499484,
3.718983854,-0.026935611302914664,0.04909684398163737,0.5800685332668323,
3.721451563,-4.916462383766362E-4,0.08521966770998146,0.22668605219940474,
3.723918594,0.014920749419363388,0.10071812379925653,-0.12325778665844567,
3.726385104,0.03682195596172974,0.116945408253425,-0.4855248694634753,
3.728852917,0.03902885478555812,0.1356700002897212,-0.8346814922504677,
3.731320886,0.017823268269059306,0.15639245031264856,-1.1618629306167811,
3.733788542,0.0066015873706795625,0.16363839720080245,-1.4791226076770165,
3.736256302,-4.615064973467198E-4,0.17302440336855213,-1.7578143825283306,
3.738723959,-0.021426048001832454,0.1652191299717582,-2.019291667155475,
3.741192188,-0.059254512088447175,0.1647176995691424,-2.232063887923598,
3.743659792,-0.07994599930202909,0.14900247691605611,-2.4080250727412214,
3.746126979,-0.08884215288763003,0.14217308710840643,-2.5834886922261795,
3.748595052,-0.09787333592001404,0.14053810080549956,-2.7006502067106304,
3.751062552,-0.07829866873601124,0.11434474341600609,-2.8252456597532714,
3.753529688,-0.04732486969633139,0.10487558645033418,-2.91128371652332,
3.755997084,-0.005317507615909864,0.06092936358470585,-2.953553950757719,
3.75846474,0.020631350333511128,0.06597180812850689,-2.9947874355085187,
3.760933282,-0.004551762537146176,0.04320618032848911,-3.0182031478697056,
3.763401407,-0.009384183443375091,0.021165104861546158,-3.0142039367527964,
3.765868802,-0.051535282468229665,0.009275080486526976,-2.9992797143436434,
3.768336823,-0.03739970937206756,-0.02320806843090778,-2.970111637685852,
3.770804323,-0.010777185230131242,-0.039623297548681324,-2.912560486296142,
3.773271407,0.0028637986432112905,-0.054669743614506605,-2.841394443114062,
3.775738802,0.023347878738291875,-0.08584948049951546,-2.771062102953163,
3.778206198,0.026335336195665852,-0.10313621892109676,-2.7090532040910453,
3.780674167,0.024896782578816612,-0.1267762004023803,-2.611589563394906,
3.783141563,0.014174655629627386,-0.13013483037042722,-2.497248182698347,
3.785608646,0.0075112049209535015,-0.1251647071002968,-2.398117836319811,
3.788077292,0.00218045031447886,-0.13075988657943788,-2.301345678967958,
3.790545573,0.013229907078899372,-0.13140752846139575,-2.189710881553273,
3.793012917,0.014412445245867905,-0.12044008917918131,-2.0736032694516027,
3.795480729,0.024929759835152582,-0.13655148821918428,-1.9730603194187042,
3.79794849,0.05822896793281934,-0.13795506360410262,-1.8789867000540066,
3.800416771,0.07146853077249449,-0.1314208899619469,-1.782910334011711,
3.802884636,0.05334631099571166,-0.13385058276313852,-1.6907352343724549,
3.805352136,0.042677048796569333,-0.110908982813027,-1.5880418885172514,
3.807820677,0.05519848184121057,-0.10978402607414445,-1.4984695330000806,
3.810288542,0.0747869063721689,-0.1280266377351548,-1.3902014267235507,
3.812756354,0.08280061875236769,-0.11199260020429816,-1.2901871499847977,
3.815224792,0.06432625607214562,-0.09725111932893536,-1.166387069021194,
3.817692969,0.047632479314503595,-0.09502921272389048,-1.0422223724282016,
3.820161459,0.024706167892215664,-0.07985188380139632,-0.9237480321412269,
3.822629532,0.008279393446920719,-0.048567452551981305,-0.7964261658100275,
3.825097292,0.016194792852781942,-0.029282672025410725,-0.665854802696545,
3.827565729,0.03592693985778708,-0.027254651242612518,-0.5211983012903842,
3.830033386,0.04238064433160321,-0.01031816820630925,-0.37675921819600366,
3.832500782,0.04156154270985046,-0.004426020942763467,-0.21335149865939537,
3.834969011,0.029420732466525434,-0.005455079525817225,-0.0653969998089021,
3.837437032,0.0197080604300075,0.03583536517611441,0.07785194675703483,
3.839905052,0.027252001131786774,0.04972512898438214,0.21949000009361613,
3.842372969,0.019887338133822985,0.0646654581236286,0.35170374590924347,
3.844840886,5.958160179226346E-4,0.06321791556139335,0.492170701652932,
3.847309636,-0.005266135500481217,0.09651652795401848,0.6253617367984199,
3.849777552,-0.046565870894281436,0.10784135220311195,0.7589535206032867,
3.852244948,-0.06405230399234163,0.12647250459879328,0.8904730391083617,
3.854712761,-0.06464164683233156,0.12223483456206075,1.0131562480591505,
3.857180625,-0.07659867389210426,0.15521561966762346,1.126616917392633,
3.859649375,-0.07085022912985772,0.15862913025558315,1.2633275686431102,
3.862117344,-0.03945186604314399,0.16925626669836302,1.3801137684765,
3.86458474,-0.025818716440624806,0.15454759339103907,1.5178101920272935,
3.867053282,-0.022569235924106285,0.1657517603207414,1.6643381804773036,
3.86952125,-0.018055388739285028,0.1632295410767225,1.802617318673835,
3.871988802,0.006612531812527078,0.15929750290990097,1.9479364452710994,
3.874456927,-0.004281264566152659,0.15998039791965663,2.0850093124668803,
3.876925209,-0.037881658095335446,0.16052669008560327,2.2463529394754573,
3.87939349,-0.07624751974599797,0.1762778259912121,2.383084701433882,
3.88186099,-0.10502595225538602,0.1697361069996347,2.521422900307262,
3.884328021,-0.09742056879552835,0.1702455201211922,2.679710799493856,
3.886795938,-0.07219368050517745,0.1572532589009088,2.8238086176224293,
3.889263698,-0.07115475139536148,0.15260223823950148,2.967562061334272,
3.891731354,-0.053095284886302045,0.15653842511308558,3.090460476704136,
3.894199532,-0.053961776226474044,0.13863057949171353,3.2153401831211212,
3.896667604,-0.037426646822463036,0.11856146699608083,3.321225393567209,
3.89913599,-0.022284285184260653,0.1084882898840962,3.4021051317483,
3.901603646,-0.004427621342453517,0.09253337253838045,3.4684843373322334,
3.904070677,0.023257517653534288,0.07211243525909794,3.5486262760181297,
3.906538802,0.05880543099866667,0.04405087960376275,3.5514834182754402,
3.909006719,0.07192970122517235,0.039069229226223134,3.566929837647697,
3.911474271,0.05754376098013789,0.01785559166344919,3.5354988261728444,
3.913942084,0.04603500878411032,0.010455947787546438,3.4756570565437457,
3.916409636,0.036828007027288265,-0.022263398431950132,3.4146244611529646,
3.918877604,0.010319825589481982,-0.019724981517166507,3.2736734458754952,
3.921345157,0.012084374093869532,-0.042579568648791866,3.122628331895708,
3.923812188,0.038381369323618575,-0.07809160329855014,2.957763004872035,
3.926279948,0.03644787185278525,-0.07970159989958225,2.7416452793859065,
3.928747604,0.015758493843769955,-0.1097034910707888,2.4864360355204447,
3.931215104,-7.930145239067599E-4,-0.1260479529213283,2.199717065721046,
3.933682969,0.005108370735229462,-0.11615241682619837,1.8918583083385556,
3.936150938,0.015572237455035387,-0.1388641207702238,1.5134866466708417,
3.938619479,-0.004770533257178355,-0.16277627224026348,1.14953290864527,
3.9410875,-0.00381642660574269,-0.16084915061234017,0.7416005090451243,
3.943555261,-0.001138884473452173,-0.16505021778296303,0.30973090772438283,
3.946023646,0.0029174179644511633,-0.16075404427489337,-0.12765014930877427,
3.948491198,0.021476514403909575,-0.16521343344084977,-0.5368948997204583,
3.950958698,0.04589508157165062,-0.15897035402959636,-0.942777333350584,
3.953426615,0.05777289614034661,-0.15206163964991615,-1.3402234535945325,
3.955894479,0.08833200252018744,-0.1350491272793201,-1.7022095856295323,
3.958362761,0.10536153726547859,-0.13292464632876616,-2.0264939258278467,
3.960830521,0.08811773151373786,-0.12931082263857446,-2.335690990271651,
3.963297813,0.04178031516246733,-0.10536291492200153,-2.5694103361626333,
3.965765834,-0.016585737608490497,-0.07663329873256888,-2.785339365121512,
3.968233334,-0.04198246013531537,-0.07662070539611981,-2.9463577347729917,
3.970700834,-0.04890003451831701,-0.05363953111186348,-3.0677551331308948,
3.973169011,-0.02572022397619536,-0.040997368078348806,-3.1722895862410425,
3.975636927,-0.022490430031633785,-0.0461976981011373,-3.2351003457506486,
3.978105157,-0.029477896813087795,-0.04461519168594219,-3.2853489533583318,
3.980573229,-0.0676102539090579,-0.0433491865537861,-3.317651416104635,
3.983040938,-0.054088203127246326,-0.03659360605417085,-3.322675820383708,
3.985509219,-0.054756109329113345,-0.03884617485951099,-3.3053994148518893,
3.987977084,-0.0572046970622134,-0.061705069727505946,-3.262863538229169,
3.990444479,-0.030449691239706034,-0.06659237937574046,-3.2367320232102887,
3.992912188,0.004354117056758117,-0.0666737104918119,-3.18304482877331,
3.99538,0.013054583661580799,-0.07822432407463048,-3.1247813525206016,
3.99784849,0.016186443323155025,-0.07980778248091105,-3.026724419785035,
4.000316354,0.005292127413956155,-0.08298880601707748,-2.9116688424686537,
4.002783229,-0.014908884061648198,-0.08744788165715259,-2.840681509521798,
4.005251146,-0.02724117365938325,-0.08527237173578678,-2.716892207739509,
4.007718959,-0.03136422894368092,-0.08161770102708768,-2.623603793047076,
4.010186146,-0.01934860676105435,-0.10549358365797386,-2.504944969862465,
4.012653698,-0.005907595392669163,-0.11502299974650848,-2.369818631529621,
4.015121146,0.014416509678677775,-0.12862858589721288,-2.255735352611392,
4.017589063,0.021104497759116533,-0.14501655432568045,-2.157051050643801,
4.020056771,0.014969335435686765,-0.15812690522659661,-2.0455612850035667,
4.022524167,-0.014824144888831575,-0.13224431249609664,-1.9178450355406955,
4.0249925,-0.029087639132271914,-0.14025208451836169,-1.8063399513146368,
4.027460313,-0.025184368116959496,-0.14665832597803163,-1.6979933039014408,
4.029927552,0.002823599161064963,-0.12306942525538672,-1.6053339207700783,
4.032395052,0.029058492566232955,-0.1367407002690067,-1.495074805778813,
4.034862917,0.01558976680841849,-0.12470661470434108,-1.385571400056324,
4.037331354,0.008643299824450848,-0.1284791856538537,-1.271169068201416,
4.039798907,0.02988573351419324,-0.12384019132703805,-1.1837149872652954,
4.042266094,0.025822837662032083,-0.10864341923594689,-1.069484521092754,
4.044734063,0.04171511293358074,-0.10222883756160916,-0.9704430970682951,
4.047201823,0.04868615675692928,-0.09518286176681667,-0.8280394294368627,
4.049669375,0.0676627954540664,-0.08763181835937617,-0.706698768814993,
4.052136927,0.09456893608554318,-0.0873337719482431,-0.5711018033668138,
4.054604115,0.08331217611300243,-0.06603853969909745,-0.4300818115746767,
4.057071563,0.04152511949910556,-0.06431636070520086,-0.290226957819922,
4.059538959,0.025563068354716584,-0.028481982988599164,-0.12498308946455583,
4.062005886,-0.004434913663394713,-0.020871323619272908,0.02635453756837003,
4.06447349,-0.0016336681591093138,0.01584531285445956,0.1857098469431238,
4.066940782,0.002521579094996479,0.01650477582678045,0.32683315708597793,
4.069407657,0.0020172632759971887,0.028517875150560146,0.46246363388983647,
4.071875209,0.0016138106207977398,0.024728562892054606,0.6094924463231424,
4.074342917,0.014690852135096438,0.04083969311759872,0.7651613675275691,
4.076810782,0.028980998968819338,0.06712838901556328,0.8975928563053805,
4.079278177,0.029166864375861135,0.06135976229887641,1.0188521018167656,
4.081745469,0.02716201704390181,0.0720589154146627,1.1445733921162542,
4.084213854,0.027472378108082895,0.09593226855456949,1.2755391610806988,
4.086681823,0.02197790248646636,0.11503097490835279,1.382465363593563,
4.089149427,0.008011031972998794,0.09968183101310801,1.5062915810359834,
4.091617136,-0.018715819654755272,0.12951617766296447,1.639809189511404,
4.094084479,-0.02262968296837209,0.13615531388024948,1.7734228597267991,
4.096552448,-0.03916058917865278,0.14936296274741862,1.9071133793341737,
4.099020313,-0.042814012209774044,0.14820424024645784,2.058093504981011,
4.101487917,-0.04956527617788395,0.14153448585179884,2.200174297393012,
4.103955938,-0.054966287352371856,0.13619868233607163,2.344227191210308,
4.106423177,-0.04780154350418142,0.13958707868898673,2.5168974847797703,
4.108890365,-0.032498458409454756,0.14804056620474468,2.6763300300601447,
4.111357709,-0.0164274767113895,0.15671761749884136,2.813207578735616,
4.113825,-0.009313467746827675,0.148345191751525,2.972720298828337,
4.116293073,2.0625304710572556E-4,0.15121854042478816,3.1249764709962626,
4.118761094,-0.03812015762701268,0.16117425517613426,3.277648413125135,
4.121228907,-0.0706955429774494,0.15191049779553997,3.3940433215645616,
4.12369724,-0.08527030741071473,0.16747059150616161,3.50630139919501,
4.126165,-0.07395901934222993,0.17800440966351694,3.5843837707231962,
4.128632657,-0.03811037863029333,0.14814630412470395,3.6834593176039476,
4.131100729,-0.02091701288806036,0.1472309133482861,3.739748411114409,
4.133568542,-0.009076577105415928,0.14482363868338965,3.761809104868089,
4.136036823,-0.003432742101584327,0.12925870266424105,3.763904376179628,
4.138504792,0.0202248999733651,0.1359493577231287,3.7524198876624517,
4.140972188,0.02575120999486641,0.10493096063529006,3.695376156711994,
4.143440261,0.014858191602002746,0.08394476850823207,3.6131307593539717,
4.145907969,0.019543592447099023,0.09204118315375365,3.4688493340456787,
4.148375365,0.004149321169898468,0.06980442097979006,3.324951293408418,
4.150843229,-0.002423319457971612,0.06924335234321927,3.1234498042579872,
4.153311094,-0.032566782426042204,0.05922318357593037,2.872040177879043,
4.155779323,-0.03371045914586611,0.04163578238778287,2.5964968883969846,
4.158246771,-0.03653965733286721,0.031394363138619874,2.2803469247800905,
4.160713646,-0.04646004908750044,0.030858278825715235,1.939133496855323,
4.163181615,-0.0429108126836585,0.024686623060572177,1.5436499371326953,
4.165649479,-0.024757360130752484,-0.012793097143278087,1.1200639926749076,
4.168116823,-0.017891628313227784,-0.002577450470054643,0.7005586404289907,
4.170584532,-0.010484789028298289,-0.030775830424566664,0.2807258430072537,
4.173052136,0.016497525203600386,-0.02079213879644043,-0.17358521914888314,
4.175520157,0.02276931017905462,-0.047261843857281716,-0.6138437612566072,
4.177988125,0.037358028175592334,-0.05695205511817403,-1.0371168791224719,
4.180455782,0.06242881217174523,-0.053457972066951354,-1.4310103367940705,
4.182923959,0.07865691978591914,-0.058080432142696814,-1.8035515555680668,
4.185391615,0.10312494674411007,-0.03306453015477023,-2.1381964690638284,
4.187859115,0.08249995739528806,-0.04176570245480982,-2.4518535619698127,
4.190327188,0.027714817772462153,-0.025755534719279993,-2.710196533657882,
4.192795365,-0.016113305846727544,-0.026347192248385387,-2.9247673343481786,
4.19526375,-0.028204711087446738,-0.02490627934192119,-3.109824243455108,
4.197731771,-0.02447803164156384,-0.012267972387111137,-3.253802540516041,
4.200199584,0.020616997523052627,-0.0040716134367274615,-3.3385957738679117,
4.202668229,0.03563617805079075,-0.026228384404014538,-3.4160014359888606,
4.205136719,0.024680428818348643,-0.009497166656359801,-3.475772950548901,
4.207604636,0.012087303889182083,0.0038878194626928986,-3.4778862742574805,
4.210072709,-0.02095827778785478,0.012920822472314963,-3.471681272823954,
4.212540834,-0.04356624142812929,0.010336657977851993,-3.4401570604954905,
4.215009375,-0.042510026347535756,0.012097851925494507,-3.3821557082108455,
4.217477657,-0.02060821147910588,0.011592544312002073,-3.330251544107739,
4.219945677,7.417480774574714E-4,0.0035312471347823116,-3.273174547664121,
4.222414167,0.019735978494314632,-0.014642596438902644,-3.181571025460398,
4.224882136,0.04067413922169072,-0.01745686546594144,-3.112355819391757,
4.227349636,0.04402486416513335,-0.004394202356578836,-2.997402279414773,
4.2298175,0.037134154103713124,-0.0035153618852630797,-2.893953775436115,
4.232285573,0.04310712692142876,-0.02004060676895264,-2.786309794640885,
4.234754167,0.028742925143252607,-0.012203971792878188,-2.6599953302195436,
4.237222396,-0.003805267162314413,-0.04039129833350297,-2.555114947036963,
4.239690052,-0.03941512294387131,-0.0303987878161249,-2.4271829305299617,
4.242158073,-0.035360611977380996,-0.024319030252899942,-2.3114374302393994,
4.244625625,-0.037859779598079124,-0.02902651421849428,-2.153517009621207,
4.247093177,-0.01688802004000506,-0.02704972499707936,-2.0523053183598075,
4.24956125,-0.011596153260397618,-0.05609642644007684,-1.9387935459170942,
4.252029427,-0.04564783182233789,-0.060191207562126176,-1.82477369781766,
4.254497813,-0.04417529866290265,-0.05580999925473332,-1.706997560472756,
4.256965677,-0.03534023893032212,-0.05804780304224491,-1.5991375343096017,
4.259432865,0.0061844612586201,-0.07706637525392532,-1.4920319593820381,
4.261900677,0.035575689906096525,-0.09228122855292129,-1.3639945339658586,
4.264368334,0.04377461833494192,-0.09488182154847279,-1.2500790587265276,
4.266835834,5.630482255402081E-4,-0.0644199085488168,-1.1591859524408168,
4.269303854,-0.02634917465694883,-0.0802497983776925,-1.0326329521305708,
4.271771667,-0.02873637293059142,-0.08334241873450263,-0.9103337329202771,
4.274239792,-0.015332065139440798,-0.0800737416062926,-0.7856947264332677,
4.276707604,-0.014179908922694606,-0.06980176967892446,-0.664926678439705,
4.279175209,-0.02474373077661393,-0.08264102898052056,-0.5357698682949769,
4.28164375,-0.008309437793974861,-0.08908391683904901,-0.39415921243078134,
4.284111927,0.006752259363742852,-0.09615248989747824,-0.2712994692488243,
4.286579584,0.0054018074909942815,-0.09989309749354411,-0.1308979414116327,
4.289047709,0.015806986859647237,-0.07608595245162239,0.02353694262417283,
4.291516042,0.016474115030930686,-0.08575411838753694,0.17412373401572007,
4.293984584,0.03997889930166107,-0.08966013751398463,0.3020109294084684,
4.296452344,0.054954213095961435,-0.0946992036658203,0.4560056494258226,
4.298919636,0.03630634323220128,-0.09322698092124268,0.5832692397898341,
4.301387813,0.002245455387915568,-0.08798137645452345,0.7269544850401803,
4.303855625,-0.026917505738190517,-0.07229936393522521,0.8555418213695467,
4.306323229,-0.023448255441229915,-0.09612465121287744,0.9660686461520338,
4.308791459,-0.016844353502306453,-0.07689972097030195,1.0791361974392053,
4.311259636,0.00949562277371635,-0.07874809403698374,1.2100289858749482,
4.313728334,0.007596498218973069,-0.0821410552619356,1.3262287932531813,
4.316196407,0.03096255500141748,-0.08676968701350357,1.436416765681647,
4.318664011,0.03242707124570185,-0.09238685518636441,1.5475384876185596,
4.3211325,0.045084237028910124,-0.10070909142600803,1.6689782846016836,
4.323600573,0.055209969655476726,-0.07291024589623851,1.800586375239941,
4.326067813,0.055653528512162154,-0.07364227504798448,1.9211873313931243,
4.328535052,0.01772320361188426,-0.07997066284234267,2.054038945925046,
4.331002344,0.0026930220226556167,-0.08503337307782921,2.2005195173357404,
4.333470052,-0.02464520157972097,-0.08525501572300553,2.348332178809999,
4.335937813,-0.03503022767384145,-0.08543232983914661,2.4840498067687022,
4.338405313,-0.02228140574518278,-0.09131696944687884,2.6057846147020722,
4.340873438,0.0032317182078088758,-0.07496783832910947,2.7531823792616574,
4.343341302,0.006413888188531031,-0.07145979960921045,2.880432103360498,
4.345808698,0.030016466977063838,-0.06865336863329119,3.007357004709883,
4.348276354,0.010613369943192813,-0.06832253430787805,3.1163149860921244,
4.350744115,0.008490695954554262,-0.062315030849012354,3.2113770315983086,
4.353212188,0.004878293992036958,-0.05176628745081635,3.2814452226907562,
4.35567974,0.001988372422023127,-0.04332729273225955,3.374109425222917,
4.358147292,0.016904764347683204,-0.025090568011491232,3.459726840715444,
4.360615573,0.007781035084256205,-0.004758352236341468,3.47629587686923,
4.363083334,0.006224828067404986,-0.00954947010389251,3.4821338084289764,
4.365550834,0.014551164391027271,0.026817058438370345,3.5021178743799,
4.368018854,0.013555182363499285,0.0463390150978642,3.4604391115156403,
4.370486823,-0.0025556577476588405,0.04664247825260781,3.402209016263292,
4.372955261,-0.003958788969733534,0.04688529646011852,3.3194951793192295,
4.375423229,6.614824464971081E-4,0.07770766000439855,3.193741590232726,
4.377890313,-0.010956354909654131,0.09279426082364828,3.024225449920557,
4.380358229,-0.024079150337788013,0.10486354147904797,2.823529224682538,
4.382826042,-0.061376993957211634,0.1279187577208971,2.5959709017186867,
4.385293386,-0.05484437155965968,0.14062016624141493,2.3256307863163563,
4.387761198,-0.04961827364161811,0.16824891104641565,2.0617405909671476,
4.390228854,-0.06457997533953352,0.17288428890182983,1.729791032344032,
4.392696719,-0.06314952709894311,0.17850684203683864,1.360862244820538,
4.395164167,-0.088804784724084,0.16769083005570995,0.9968059457587728,
4.397631459,-0.09784344269302882,0.19349466989345254,0.6115225153960822,
4.400099896,-0.053389399032035656,0.20839496201699498,0.20207964561764769,
4.402568073,-0.017826162799389506,0.193515583223506,-0.20037089043947276,
4.405035834,0.006795906603978996,0.18735485322984397,-0.5835877279765782,
4.407503646,0.02840782489828024,0.19008330542017887,-0.9629013713461063,
4.409971354,0.04952587315600518,0.1731234871400982,-1.3221063753971976,
4.412439688,0.07024883134493354,0.17104117338288544,-1.6494300954349441,
4.414907292,0.08299867235286335,0.16171829513254737,-1.955316781426081,
4.417374427,0.060656161488400306,0.15808851807548982,-2.219409369965085,
4.419842865,0.0198110591421973,0.1669095141826819,-2.4534129329837846,
4.422310573,-0.03392185957825572,0.16415574416627493,-2.648513732617495,
4.424777657,-0.061594134105017906,0.1466386498221557,-2.8081832395119655,
4.427245209,-0.07416066371025334,0.14411052713464106,-2.9572147739826207,
4.429712604,-0.04975724095202835,0.12485971172388721,-3.039830351900939,
4.432180417,-0.016834693146525637,0.1037162949223227,-3.1157326897238775,
4.434647969,0.013331858720160475,0.09063006318242606,-3.157072846115039,
4.437115261,0.016408257409554275,0.09356089334989592,-3.1808134587767967,
4.439583542,0.02078364509314025,0.07102018913670388,-3.1880803324511255,
4.442051042,0.03576949610686084,0.052987649608008114,-3.1730770284120737,
4.444517813,0.020958557719991833,0.04813288415936795,-3.128292402758955,
4.446985417,0.01676684617599347,0.04042057009910083,-3.088636272060679,
4.449453073,0.021070516106291598,0.034250718850887096,-3.0303511563204193,
4.451921302,0.016856412885033284,0.04080036679823895,-2.9451980545729377,
4.454389427,0.015399381158704123,0.013497713406242562,-2.871333309381006,
4.456856875,0.02380505771474406,0.0050554062520326015,-2.7911843843212107,
4.459325,0.0324438498102535,0.011701352246193952,-2.698351636485288,
4.461792657,0.03361211901369965,-0.0040387337624320785,-2.6068571209558087,
4.46425974,0.04028949884941799,-0.008973751482907077,-2.4819761752802725,
4.466727292,0.02457457183496653,-0.022493055675461393,-2.378243370033788,
4.469194896,0.025402421940934672,-0.008423154524194842,-2.262714324933281,
4.471663021,0.029893227568922043,-0.029709629194917375,-2.1432523238992616,
4.474130834,0.016257554810569758,-0.025681966127540312,-2.0268653478889407,
4.476598282,0.028320110258520492,-0.010974282885857944,-1.9126988289092974,
4.479066511,0.02648460182910034,-0.02026497909646713,-1.7790125558642544,
4.481534219,0.017359167840996337,-0.039183065010877316,-1.6818741758559543,
4.484001563,-0.003340994908874073,-0.023689424764133993,-1.5675532499865215,
4.486469063,-0.023729626810125387,-0.02660856705587511,-1.4705930455458578,
4.488936459,-0.03238351700748751,-0.021286853644700066,-1.3640717112169596,
4.491404323,-0.018249774440493194,-0.03425782401836014,-1.2367410058296469,
